*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=fambasic
*Date=23:21:47
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
110;;;21.946;-61.8564;-90;Bottom;TXT14
111;;;91.9325;-28.7957;-90;Bottom;TXT14
112;;;13.3328;-8.93965;0;Bottom;TXT3
113;;;61.704;-47.2125;0;Bottom;Via54
114;;;51.3335;-52.7966;0;Bottom;Via61
115;;;14.2076;-65.9802;0;Bottom;TXT6
116;;;31.3535;-72.3208;0;Bottom;TXT18
117;;;22.1953;-11.3325;0;Bottom;Via33
118;;;27.0347;-58.2713;-90;Bottom;TXT14
119;;;14.3261;-28.4219;-90;Bottom;TXT14
120;;;21.4287;-80.5993;0;Bottom;TXT16
121;;;28.9397;-88.1629;0;Bottom;TXT8
122;;;73.6903;-37.4696;0;Bottom;Via58
123;;;21.914;-58.2713;-90;Bottom;TXT14
124;;;10.5631;-43.8165;-90;Bottom;TXT7
125;;;60.0076;-25.7303;0;Bottom;Via14
126;;;19.4548;-58.2713;-90;Bottom;TXT14
127;;;69.0254;-28.7957;-90;Bottom;TXT14
128;;;62.5154;-28.7834;0;Bottom;Via56
129;;;1.19331;-40.1759;0;Bottom;GND
130;;;89.3857;-18.0848;-90;Bottom;TXT14
131;;;25.1524;-88.1672;0;Bottom;TXT8
132;;;15.6431;-23.4023;-90;Bottom;TXT7
133;;;26.9857;-18.0969;-90;Bottom;TXT14
134;;;71.4155;-35.2825;0;Top;Pad4
135;;;32.1531;-28.3883;-90;Bottom;TXT14
136;;;53.6319;-47.1063;0;Bottom;TXT6
137;;;70.1749;-19.8274;0;Bottom;Via4
138;;DIP (Dual Inline) [THT];30.6865;-23.4905;-90;Bottom;IC3
139;;;64.0115;-28.4536;-90;Bottom;TXT5
140;;;51.984;-50.2323;0;Bottom;Via65
141;;;37.186;-28.4443;-90;Bottom;TXT5
142;;;37.233;-62.2288;-90;Bottom;TXT14
143;;;33.2255;-22.7405;0;Bottom;Via39
144;;;80.3258;-35.2825;0;Top;Pad7
145;;;29.5747;-58.2713;-90;Bottom;TXT14
146;;;9.25076;-48.6651;-90;Bottom;TXT14
147;;;53.6256;-42.664;0;Top;Pad21
148;;;16.8744;-58.3116;-90;Bottom;TXT14
149;;;32.1531;-62.1817;-90;Bottom;TXT14
150;;;73.2681;-36.8146;0;Bottom;TXT6
151;;;34.6461;-28.4354;-90;Bottom;TXT14
152;;;6.72845;-38.8079;-90;Bottom;TXT14
153;220;THT;31.0242;-67.4877;0;Bottom;R2
154;;;19.3704;-38.3402;-90;Bottom;TXT14
155;;;34.6931;-62.2288;-90;Bottom;TXT14
156;;;42.313;-28.8078;-90;Bottom;TXT14
157;;THT;31.0922;-3.98841;0;Top;J1
158;;;47.393;-28.8078;-90;Bottom;TXT14
159;;;12.9212;-38.4213;0;Bottom;VCC
160;;;68.985;-18.0848;-90;Bottom;TXT14
161;;;76.0386;-45.5998;-90;Bottom;TXT14
162;;;15.4806;-42.1466;0;Bottom;Via72
163;;;13.312;-8.93965;0;Bottom;TXT1
164;;;61.704;-45.6995;0;Bottom;Via57
165;;;84.9755;-44.2868;0;Bottom;TXT18
166;;;57.6224;-23.4505;-90;Bottom;TXT7
167;;;58.7056;-45.6861;0;Top;Pad19
168;;THT;31.0921;-3.98839;180;Bottom;J7
169;;;4.2061;-58.7371;-90;Bottom;TXT5
170;;;34.6509;-38.3402;-90;Bottom;TXT14
171;;;94.0774;-12.725;0;Bottom;VCC
172;;;47.2164;-11.298;0;Bottom;Via30
173;;;58.7056;-36.5725;0;Top;Pad26
174;;;75.2458;-35.2825;0;Top;Pad5
175;;;24.4908;-38.3805;-90;Bottom;TXT14
176;;;11.7861;-28.4447;-90;Bottom;TXT14
177;;;75.2546;-17.6949;0;Bottom;Via1
